,sura_num,sura_name,sura_hisab,sura_ayat
13,44,ثم تولوا عنه وقالوا معلم مجنون,95562,1581
14,44,إنا كاشفوا العذاب قليلا إنكم عائدون,95562,1678
15,44,يوم نبطش البطشة الكبرى إنا منتقمون,95562,1756
16,44,ولقد فتنا قبلهم قوم فرعون وجاءهم رسول كريم,95562,2021
17,44,أن أدوا إلى عباد الله إنى لكم رسول أمين,95562,777
18,44,وأن لا تعلوا على الله إنى ءاتيكم بسلطن مبين,95562,1538
19,44,وإنى عذت بربى وربكم أن ترجمون,95562,2451
20,44,وإن لم تؤمنوا لى فاعتزلون,95562,1299
21,44,فدعا ربه أن هؤلاء قوم مجرمون,95562,934
22,44,فأسر بعبادى ليلا إنكم متبعون,95562,1171
23,44,واترك البحر رهوا إنهم جند مغرقون,95562,2629
24,44,كم تركوا من جنت وعيون,95562,1372
25,44,وزروع ومقام كريم,95562,746
26,44,ونعمة كانوا فيها فكهين,95562,510
27,44,كذلك وأورثنها قوما ءاخرين,95562,2547
28,44,فما بكت عليهم السماء والأرض وما كانوا منظرين,95562,3243
29,44,ولقد نجينا بنى إسرءيل من العذاب المهين,95562,1638
30,44,من فرعون إنه كان عاليا من المسرفين,95562,1296
31,44,ولقد اخترنهم على علم على العلمين,95562,2009
32,44,وءاتينهم من الءايت ما فيه بلؤا مبين,95562,1315
33,44,إن هؤلاء ليقولون,95562,319
34,44,إن هى إلا موتتنا الأولى وما نحن بمنشرين,95562,1862
35,44,فأتوا بٔابائنا إن كنتم صدقين,95562,1361
36,44,أهم خير أم قوم تبع والذين من قبلهم أهلكنهم إنهم كانوا مجرمين,95562,3247
37,44,وما خلقنا السموت والأرض وما بينهما لعبين,95562,2720
38,44,ما خلقنهما إلا بالحق ولكن أكثرهم لا يعلمون,95562,2149
39,44,إن يوم الفصل ميقتهم أجمعين,95562,1107
40,44,يوم لا يغنى مولى عن مولى شئا ولا هم ينصرون,95562,2221
41,44,إلا من رحم الله إنه هو العزيز الرحيم,95562,917
42,44,إن شجرت الزقوم,95562,1138
43,44,طعام الأثيم,95562,702
44,44,كالمهل يغلى فى البطون,95562,1346
45,44,كغلى الحميم,95562,1180
46,44,خذوه فاعتلوه إلى سواء الجحيم,95562,2094
47,44,ثم صبوا فوق رأسه من عذاب الحميم,95562,2083
48,44,ذق إنك أنت العزيز الكريم,95562,1748
49,44,إن هذا ما كنتم به تمترون,95562,2411
50,44,إن المتقين فى مقام أمين,95562,1045
51,44,فى جنت وعيون,95562,676
52,44,يلبسون من سندس وإستبرق متقبلين,95562,1823
53,44,كذلك وزوجنهم بحور عين,95562,1233
54,44,يدعون فيها بكل فكهة ءامنين,95562,549
55,44,لا يذوقون فيها الموت إلا الموتة الأولى ووقىهم عذاب الجحيم,95562,3082
56,44,فضلا من ربك ذلك هو الفوز العظيم,95562,3159
57,44,فإنما يسرنه بلسانك لعلهم يتذكرون,95562,2221
58,44,فارتقب إنهم مرتقبون,95562,1677
0,45,حم,152939,48
1,45,تنزيل الكتب من الله العزيز الحكيم,152939,1340
2,45,إن فى السموت والأرض لءايت للمؤمنين,152939,2398
3,45,وفى خلقكم وما يبث من دابة ءايت لقوم يوقنون,152939,2347
4,45,واختلف اليل والنهار وما أنزل الله من السماء من رزق فأحيا به الأرض بعد موتها وتصريف الريح ءايت لقوم يعقلون,152939,5856
5,45,تلك ءايت الله نتلوها عليك بالحق فبأى حديث بعد الله وءايته يؤمنون,152939,3016
6,45,ويل لكل أفاك أثيم,152939,779
7,45,يسمع ءايت الله تتلى عليه ثم يصر مستكبرا كأن لم يسمعها فبشره بعذاب أليم,152939,4936
8,45,وإذا علم من ءايتنا شئا اتخذها هزوا أولئك لهم عذاب مهين,152939,4448
9,45,من ورائهم جهنم ولا يغنى عنهم ما كسبوا شئا ولا ما اتخذوا من دون الله أولياء ولهم عذاب عظيم,152939,6069
10,45,هذا هدى والذين كفروا بٔايت ربهم لهم عذاب من رجز أليم,152939,3709
11,45,الله الذى سخر لكم البحر لتجرى الفلك فيه بأمره ولتبتغوا من فضله ولعلكم تشكرون,152939,7149
12,45,وسخر لكم ما فى السموت وما فى الأرض جميعا منه إن فى ذلك لءايت لقوم يتفكرون,152939,5259
13,45,قل للذين ءامنوا يغفروا للذين لا يرجون أيام الله ليجزى قوما بما كانوا يكسبون,152939,4050
14,45,من عمل صلحا فلنفسه ومن أساء فعليها ثم إلى ربكم ترجعون,152939,2581
15,45,ولقد ءاتينا بنى إسرءيل الكتب والحكم والنبوة ورزقنهم من الطيبت وفضلنهم على العلمين,152939,3907
16,45,وءاتينهم بينت من الأمر فما اختلفوا إلا من بعد ما جاءهم العلم بغيا بينهم إن ربك يقضى بينهم يوم القيمة فيما كانوا فيه يختلفون,152939,7167
17,45,ثم جعلنك على شريعة من الأمر فاتبعها ولا تتبع أهواء الذين لا يعلمون,152939,4270
18,45,إنهم لن يغنوا عنك من الله شئا وإن الظلمين بعضهم أولياء بعض والله ولى المتقين,152939,5545
19,45,هذا بصئر للناس وهدى ورحمة لقوم يوقنون,152939,1843
20,45,أم حسب الذين اجترحوا السئات أن نجعلهم كالذين ءامنوا وعملوا الصلحت سواء محياهم ومماتهم ساء ما يحكمون,152939,4832
21,45,وخلق الله السموت والأرض بالحق ولتجزى كل نفس بما كسبت وهم لا يظلمون,152939,4848
22,45,أفرءيت من اتخذ إلهه هوىه وأضله الله على علم وختم على سمعه وقلبه وجعل على بصره غشوة فمن يهديه من بعد الله أفلا تذكرون,152939,8896
23,45,وقالوا ما هى إلا حياتنا الدنيا نموت ونحيا وما يهلكنا إلا الدهر وما لهم بذلك من علم إن هم إلا يظنون,152939,4043
24,45,وإذا تتلى عليهم ءايتنا بينت ما كان حجتهم إلا أن قالوا ائتوا بٔابائنا إن كنتم صدقين,152939,4689
25,45,قل الله يحييكم ثم يميتكم ثم يجمعكم إلى يوم القيمة لا ريب فيه ولكن أكثر الناس لا يعلمون,152939,3895
26,45,ولله ملك السموت والأرض ويوم تقوم الساعة يومئذ يخسر المبطلون,152939,4306
27,45,وترى كل أمة جاثية كل أمة تدعى إلى كتبها اليوم تجزون ما كنتم تعملون,152939,3953
28,45,هذا كتبنا ينطق عليكم بالحق إنا كنا نستنسخ ما كنتم تعملون,152939,4149
29,45,فأما الذين ءامنوا وعملوا الصلحت فيدخلهم ربهم فى رحمته ذلك هو الفوز المبين,152939,4491
30,45,وأما الذين كفروا أفلم تكن ءايتى تتلى عليكم فاستكبرتم وكنتم قوما مجرمين,152939,5389
31,45,وإذا قيل إن وعد الله حق والساعة لا ريب فيها قلتم ما ندرى ما الساعة إن نظن إلا ظنا وما نحن بمستيقنين,152939,5650
32,45,وبدا لهم سئات ما عملوا وحاق بهم ما كانوا به يستهزءون,152939,1573
33,45,وقيل اليوم ننسىكم كما نسيتم لقاء يومكم هذا ومأوىكم النار وما لكم من نصرين,152939,3051
34,45,ذلكم بأنكم اتخذتم ءايت الله هزوا وغرتكم الحيوة الدنيا فاليوم لا يخرجون منها ولا هم يستعتبون,152939,7605
35,45,فلله الحمد رب السموت ورب الأرض رب العلمين,152939,2640
36,45,وله الكبرياء فى السموت والأرض وهو العزيز الحكيم,152939,2212
0,46,حم,191228,48
1,46,تنزيل الكتب من الله العزيز الحكيم,191228,1340
2,46,ما خلقنا السموت والأرض وما بينهما إلا بالحق وأجل مسمى والذين كفروا عما أنذروا معرضون,191228,6245
3,46,قل أرءيتم ما تدعون من دون الله أرونى ماذا خلقوا من الأرض أم لهم شرك فى السموت ائتونى بكتب من قبل هذا أو أثرة من علم إن كنتم صدقين,191228,9250
4,46,ومن أضل ممن يدعوا من دون الله من لا يستجيب له إلى يوم القيمة وهم عن دعائهم غفلون,191228,3737
5,46,وإذا حشر الناس كانوا لهم أعداء وكانوا بعبادتهم كفرين,191228,2555
6,46,وإذا تتلى عليهم ءايتنا بينت قال الذين كفروا للحق لما جاءهم هذا سحر مبين,191228,5211
7,46,أم يقولون افترىه قل إن افتريته فلا تملكون لى من الله شئا هو أعلم بما تفيضون فيه كفى به شهيدا بينى وبينكم وهو الغفور الرحيم,191228,7240
8,46,قل ما كنت بدعا من الرسل وما أدرى ما يفعل بى ولا بكم إن أتبع إلا ما يوحى إلى وما أنا إلا نذير مبين,191228,3562
9,46,قل أرءيتم إن كان من عند الله وكفرتم به وشهد شاهد من بنى إسرءيل على مثله فٔامن واستكبرتم إن الله لا يهدى القوم الظلمين,191228,6387
10,46,وقال الذين كفروا للذين ءامنوا لو كان خيرا ما سبقونا إليه وإذ لم يهتدوا به فسيقولون هذا إفك قديم,191228,5890
11,46,ومن قبله كتب موسى إماما ورحمة وهذا كتب مصدق لسانا عربيا لينذر الذين ظلموا وبشرى للمحسنين,191228,6442
12,46,إن الذين قالوا ربنا الله ثم استقموا فلا خوف عليهم ولا هم يحزنون,191228,3612
13,46,أولئك أصحب الجنة خلدين فيها جزاء بما كانوا يعملون,191228,1376
14,46,ووصينا الإنسن بولديه إحسنا حملته أمه كرها ووضعته كرها وحمله وفصله ثلثون شهرا حتى إذا بلغ أشده وبلغ أربعين سنة قال رب أوزعنى أن أشكر نعمتك التى أنعمت على وعلى ولدى وأن أعمل صلحا ترضىه وأصلح لى فى ذريتى إنى تبت إليك وإنى من المسلمين,191228,16108
15,46,أولئك الذين نتقبل عنهم أحسن ما عملوا ونتجاوز عن سئاتهم فى أصحب الجنة وعد الصدق الذى كانوا يوعدون,191228,4544
16,46,والذى قال لولديه أف لكما أتعداننى أن أخرج وقد خلت القرون من قبلى وهما يستغيثان الله ويلك ءامن إن وعد الله حق فيقول ما هذا إلا أسطير الأولين,191228,8332
17,46,أولئك الذين حق عليهم القول فى أمم قد خلت من قبلهم من الجن والإنس إنهم كانوا خسرين,191228,4258
18,46,ولكل درجت مما عملوا وليوفيهم أعملهم وهم لا يظلمون,191228,2412
19,46,ويوم يعرض الذين كفروا على النار أذهبتم طيبتكم فى حياتكم الدنيا واستمتعتم بها فاليوم تجزون عذاب الهون بما كنتم تستكبرون فى الأرض بغير الحق وبما كنتم تفسقون,191228,13241
20,46,واذكر أخا عاد إذ أنذر قومه بالأحقاف وقد خلت النذر من بين يديه ومن خلفه ألا تعبدوا إلا الله إنى أخاف عليكم عذاب يوم عظيم,191228,10109
21,46,قالوا أجئتنا لتأفكنا عن ءالهتنا فأتنا بما تعدنا إن كنت من الصدقين,191228,3779
22,46,قال إنما العلم عند الله وأبلغكم ما أرسلت به ولكنى أرىكم قوما تجهلون,191228,3432
23,46,فلما رأوه عارضا مستقبل أوديتهم قالوا هذا عارض ممطرنا بل هو ما استعجلتم به ريح فيها عذاب أليم,191228,7051
24,46,تدمر كل شىء بأمر ربها فأصبحوا لا يرى إلا مسكنهم كذلك نجزى القوم المجرمين,191228,3505
25,46,ولقد مكنهم فيما إن مكنكم فيه وجعلنا لهم سمعا وأبصرا وأفٔدة فما أغنى عنهم سمعهم ولا أبصرهم ولا أفٔدتهم من شىء إذ كانوا يجحدون بٔايت الله وحاق بهم ما كانوا به يستهزءون,191228,6595
26,46,ولقد أهلكنا ما حولكم من القرى وصرفنا الءايت لعلهم يرجعون,191228,2197
27,46,فلولا نصرهم الذين اتخذوا من دون الله قربانا ءالهة بل ضلوا عنهم وذلك إفكهم وما كانوا يفترون,191228,6449
28,46,وإذ صرفنا إليك نفرا من الجن يستمعون القرءان فلما حضروه قالوا أنصتوا فلما قضى ولوا إلى قومهم منذرين,191228,6936
29,46,قالوا يقومنا إنا سمعنا كتبا أنزل من بعد موسى مصدقا لما بين يديه يهدى إلى الحق وإلى طريق مستقيم,191228,2997
30,46,يقومنا أجيبوا داعى الله وءامنوا به يغفر لكم من ذنوبكم ويجركم من عذاب أليم,191228,3994
31,46,ومن لا يجب داعى الله فليس بمعجز فى الأرض وليس له من دونه أولياء أولئك فى ضلل مبين,191228,3144
32,46,أولم يروا أن الله الذى خلق السموت والأرض ولم يعى بخلقهن بقدر على أن يحى الموتى بلى إنه على كل شىء قدير,191228,6202
33,46,ويوم يعرض الذين كفروا على النار أليس هذا بالحق قالوا بلى وربنا قال فذوقوا العذاب بما كنتم تكفرون,191228,7138
34,46,فاصبر كما صبر أولوا العزم من الرسل ولا تستعجل لهم كأنهم يوم يرون ما يوعدون لم يلبثوا إلا ساعة من نهار بلغ فهل يهلك إلا القوم الفسقون,191228,5910
0,47,الذين كفروا وصدوا عن سبيل الله أضل أعملهم,179817,2510
1,47,والذين ءامنوا وعملوا الصلحت وءامنوا بما نزل على محمد وهو الحق من ربهم كفر عنهم سئاتهم وأصلح بالهم,179817,3721
2,47,ذلك بأن الذين كفروا اتبعوا البطل وأن الذين ءامنوا اتبعوا الحق من ربهم كذلك يضرب الله للناس أمثلهم,179817,6990
3,47,فإذا لقيتم الذين كفروا فضرب الرقاب حتى إذا أثخنتموهم فشدوا الوثاق فإما منا بعد وإما فداء حتى تضع الحرب أوزارها ذلك ولو يشاء الله لانتصر منهم ولكن ليبلوا بعضكم ببعض والذين قتلوا فى سبيل الله فلن يضل أعملهم,179817,17056
4,47,سيهديهم ويصلح بالهم,179817,356
5,47,ويدخلهم الجنة عرفها لهم,179817,1215
6,47,يأيها الذين ءامنوا إن تنصروا الله ينصركم ويثبت أقدامكم,179817,3314
7,47,والذين كفروا فتعسا لهم وأضل أعملهم,179817,2813
8,47,ذلك بأنهم كرهوا ما أنزل الله فأحبط أعملهم,179817,1561
9,47,أفلم يسيروا فى الأرض فينظروا كيف كان عقبة الذين من قبلهم دمر الله عليهم وللكفرين أمثلها,179817,5682
10,47,ذلك بأن الله مولى الذين ءامنوا وأن الكفرين لا مولى لهم,179817,2466
11,47,إن الله يدخل الذين ءامنوا وعملوا الصلحت جنت تجرى من تحتها الأنهر والذين كفروا يتمتعون ويأكلون كما تأكل الأنعم والنار مثوى لهم,179817,8427
12,47,وكأين من قرية هى أشد قوة من قريتك التى أخرجتك أهلكنهم فلا ناصر لهم,179817,4068
13,47,أفمن كان على بينة من ربه كمن زين له سوء عمله واتبعوا أهواءهم,179817,1674
14,47,مثل الجنة التى وعد المتقون فيها أنهر من ماء غير ءاسن وأنهر من لبن لم يتغير طعمه وأنهر من خمر لذة للشربين وأنهر من عسل مصفى ولهم فيها من كل الثمرت ومغفرة من ربهم كمن هو خلد فى النار وسقوا ماء حميما فقطع أمعاءهم,179817,14125
15,47,ومنهم من يستمع إليك حتى إذا خرجوا من عندك قالوا للذين أوتوا العلم ماذا قال ءانفا أولئك الذين طبع الله على قلوبهم واتبعوا أهواءهم,179817,7399
16,47,والذين اهتدوا زادهم هدى وءاتىهم تقوىهم,179817,2286
17,47,فهل ينظرون إلا الساعة أن تأتيهم بغتة فقد جاء أشراطها فأنى لهم إذا جاءتهم ذكرىهم,179817,6873
18,47,فاعلم أنه لا إله إلا الله واستغفر لذنبك وللمؤمنين والمؤمنت والله يعلم متقلبكم ومثوىكم,179817,5281
19,47,ويقول الذين ءامنوا لولا نزلت سورة فإذا أنزلت سورة محكمة وذكر فيها القتال رأيت الذين فى قلوبهم مرض ينظرون إليك نظر المغشى عليه من الموت فأولى لهم,179817,12484
20,47,طاعة وقول معروف فإذا عزم الأمر فلو صدقوا الله لكان خيرا لهم,179817,3164
21,47,فهل عسيتم إن توليتم أن تفسدوا فى الأرض وتقطعوا أرحامكم,179817,4249
22,47,أولئك الذين لعنهم الله فأصمهم وأعمى أبصرهم,179817,1822
23,47,أفلا يتدبرون القرءان أم على قلوب أقفالها,179817,1664
24,47,إن الذين ارتدوا على أدبرهم من بعد ما تبين لهم الهدى الشيطن سول لهم وأملى لهم,179817,3316
25,47,ذلك بأنهم قالوا للذين كرهوا ما نزل الله سنطيعكم فى بعض الأمر والله يعلم إسرارهم,179817,4445
26,47,فكيف إذا توفتهم الملئكة يضربون وجوههم وأدبرهم,179817,3341
27,47,ذلك بأنهم اتبعوا ما أسخط الله وكرهوا رضونه فأحبط أعملهم,179817,3690
28,47,أم حسب الذين فى قلوبهم مرض أن لن يخرج الله أضغنهم,179817,5112
29,47,ولو نشاء لأرينكهم فلعرفتهم بسيمهم ولتعرفنهم فى لحن القول والله يعلم أعملكم,179817,3451
30,47,ولنبلونكم حتى نعلم المجهدين منكم والصبرين ونبلوا أخباركم,179817,2474
31,47,إن الذين كفروا وصدوا عن سبيل الله وشاقوا الرسول من بعد ما تبين لهم الهدى لن يضروا الله شئا وسيحبط أعملهم,179817,4825
32,47,يأيها الذين ءامنوا أطيعوا الله وأطيعوا الرسول ولا تبطلوا أعملكم,179817,2195
33,47,إن الذين كفروا وصدوا عن سبيل الله ثم ماتوا وهم كفار فلن يغفر الله لهم,179817,4475
34,47,فلا تهنوا وتدعوا إلى السلم وأنتم الأعلون والله معكم ولن يتركم أعملكم,179817,3137
35,47,إنما الحيوة الدنيا لعب ولهو وإن تؤمنوا وتتقوا يؤتكم أجوركم ولا يسٔلكم أمولكم,179817,2938
36,47,إن يسٔلكموها فيحفكم تبخلوا ويخرج أضغنكم,179817,4230
37,47,هأنتم هؤلاء تدعون لتنفقوا فى سبيل الله فمنكم من يبخل ومن يبخل فإنما يبخل عن نفسه والله الغنى وأنتم الفقراء وإن تتولوا يستبدل قوما غيركم ثم لا يكونوا أمثلكم,179817,10988
0,48,إنا فتحنا لك فتحا مبينا,181421,1233
1,48,ليغفر لك الله ما تقدم من ذنبك وما تأخر ويتم نعمته عليك ويهديك صرطا مستقيما,181421,6288
2,48,وينصرك الله نصرا عزيزا,181421,878
3,48,هو الذى أنزل السكينة فى قلوب المؤمنين ليزدادوا إيمنا مع إيمنهم ولله جنود السموت والأرض وكان الله عليما حكيما,181421,3950
4,48,ليدخل المؤمنين والمؤمنت جنت تجرى من تحتها الأنهر خلدين فيها ويكفر عنهم سئاتهم وكان ذلك عند الله فوزا عظيما,181421,7629
5,48,ويعذب المنفقين والمنفقت والمشركين والمشركت الظانين بالله ظن السوء عليهم دائرة السوء وغضب الله عليهم ولعنهم وأعد لهم جهنم وساءت مصيرا,181421,9422
6,48,ولله جنود السموت والأرض وكان الله عزيزا حكيما,181421,2026
7,48,إنا أرسلنك شهدا ومبشرا ونذيرا,181421,2239
8,48,لتؤمنوا بالله ورسوله وتعزروه وتوقروه وتسبحوه بكرة وأصيلا,181421,3171
9,48,إن الذين يبايعونك إنما يبايعون الله يد الله فوق أيديهم فمن نكث فإنما ينكث على نفسه ومن أوفى بما عهد عليه الله فسيؤتيه أجرا عظيما,181421,5720
10,48,سيقول لك المخلفون من الأعراب شغلتنا أمولنا وأهلونا فاستغفر لنا يقولون بألسنتهم ما ليس فى قلوبهم قل فمن يملك لكم من الله شئا إن أراد بكم ضرا أو أراد بكم نفعا بل كان الله بما تعملون خبيرا,181421,10967
11,48,بل ظننتم أن لن ينقلب الرسول والمؤمنون إلى أهليهم أبدا وزين ذلك فى قلوبكم وظننتم ظن السوء وكنتم قوما بورا,181421,6943
12,48,ومن لم يؤمن بالله ورسوله فإنا أعتدنا للكفرين سعيرا,181421,2060
13,48,ولله ملك السموت والأرض يغفر لمن يشاء ويعذب من يشاء وكان الله غفورا رحيما,181421,6335
14,48,سيقول المخلفون إذا انطلقتم إلى مغانم لتأخذوها ذرونا نتبعكم يريدون أن يبدلوا كلم الله قل لن تتبعونا كذلكم قال الله من قبل فسيقولون بل تحسدوننا بل كانوا لا يفقهون إلا قليلا,181421,11276
15,48,قل للمخلفين من الأعراب ستدعون إلى قوم أولى بأس شديد تقتلونهم أو يسلمون فإن تطيعوا يؤتكم الله أجرا حسنا وإن تتولوا كما توليتم من قبل يعذبكم عذابا أليما,181421,9070
16,48,ليس على الأعمى حرج ولا على الأعرج حرج ولا على المريض حرج ومن يطع الله ورسوله يدخله جنت تجرى من تحتها الأنهر ومن يتول يعذبه عذابا أليما,181421,8279
17,48,لقد رضى الله عن المؤمنين إذ يبايعونك تحت الشجرة فعلم ما فى قلوبهم فأنزل السكينة عليهم وأثبهم فتحا قريبا,181421,6139
18,48,ومغانم كثيرة يأخذونها وكان الله عزيزا حكيما,181421,3562
19,48,وعدكم الله مغانم كثيرة تأخذونها فعجل لكم هذه وكف أيدى الناس عنكم ولتكون ءاية للمؤمنين ويهديكم صرطا مستقيما,181421,7086
20,48,وأخرى لم تقدروا عليها قد أحاط الله بها وكان الله على كل شىء قديرا,181421,2812
21,48,ولو قتلكم الذين كفروا لولوا الأدبر ثم لا يجدون وليا ولا نصيرا,181421,3120
22,48,سنة الله التى قد خلت من قبل ولن تجد لسنة الله تبديلا,181421,3120
23,48,وهو الذى كف أيديهم عنكم وأيديكم عنهم ببطن مكة من بعد أن أظفركم عليهم وكان الله بما تعملون بصيرا,181421,4181
24,48,هم الذين كفروا وصدوكم عن المسجد الحرام والهدى معكوفا أن يبلغ محله ولولا رجال مؤمنون ونساء مؤمنت لم تعلموهم أن تطٔوهم فتصيبكم منهم معرة بغير علم ليدخل الله فى رحمته من يشاء لو تزيلوا لعذبنا الذين كفروا منهم عذابا أليما,181421,13350
25,48,إذ جعل الذين كفروا فى قلوبهم الحمية حمية الجهلية فأنزل الله سكينته على رسوله وعلى المؤمنين وألزمهم كلمة التقوى وكانوا أحق بها وأهلها وكان الله بكل شىء عليما,181421,5574
26,48,لقد صدق الله رسوله الرءيا بالحق لتدخلن المسجد الحرام إن شاء الله ءامنين محلقين رءوسكم ومقصرين لا تخافون فعلم ما لم تعلموا فجعل من دون ذلك فتحا قريبا,181421,8170
27,48,هو الذى أرسل رسوله بالهدى ودين الحق ليظهره على الدين كله وكفى بالله شهيدا,181421,3483
28,48,محمد رسول الله والذين معه أشداء على الكفار رحماء بينهم ترىهم ركعا سجدا يبتغون فضلا من الله ورضونا سيماهم فى وجوههم من أثر السجود ذلك مثلهم فى التورىة ومثلهم فى الإنجيل كزرع أخرج شطٔه فٔازره فاستغلظ فاستوى على سوقه يعجب الزراع ليغيظ بهم الكفار وعد الله الذين ءامنوا وعملوا الصلحت منهم مغفرة وأجرا عظيما,181421,23338
0,49,يأيها الذين ءامنوا لا تقدموا بين يدى الله ورسوله واتقوا الله إن الله سميع عليم,101067,2975
1,49,يأيها الذين ءامنوا لا ترفعوا أصوتكم فوق صوت النبى ولا تجهروا له بالقول كجهر بعضكم لبعض أن تحبط أعملكم وأنتم لا تشعرون,101067,8170
2,49,إن الذين يغضون أصوتهم عند رسول الله أولئك الذين امتحن الله قلوبهم للتقوى لهم مغفرة وأجر عظيم,101067,8530
3,49,إن الذين ينادونك من وراء الحجرت أكثرهم لا يعقلون,101067,2985
4,49,ولو أنهم صبروا حتى تخرج إليهم لكان خيرا لهم والله غفور رحيم,101067,4738
5,49,يأيها الذين ءامنوا إن جاءكم فاسق بنبإ فتبينوا أن تصيبوا قوما بجهلة فتصبحوا على ما فعلتم ندمين,101067,4131
6,49,واعلموا أن فيكم رسول الله لو يطيعكم فى كثير من الأمر لعنتم ولكن الله حبب إليكم الإيمن وزينه فى قلوبكم وكره إليكم الكفر والفسوق والعصيان أولئك هم الرشدون,101067,5347
7,49,فضلا من الله ونعمة والله عليم حكيم,101067,1538
8,49,وإن طائفتان من المؤمنين اقتتلوا فأصلحوا بينهما فإن بغت إحدىهما على الأخرى فقتلوا التى تبغى حتى تفىء إلى أمر الله فإن فاءت فأصلحوا بينهما بالعدل وأقسطوا إن الله يحب المقسطين,101067,10073
9,49,إنما المؤمنون إخوة فأصلحوا بين أخويكم واتقوا الله لعلكم ترحمون,101067,3350
10,49,يأيها الذين ءامنوا لا يسخر قوم من قوم عسى أن يكونوا خيرا منهم ولا نساء من نساء عسى أن يكن خيرا منهن ولا تلمزوا أنفسكم ولا تنابزوا بالألقب بئس الاسم الفسوق بعد الإيمن ومن لم يتب فأولئك هم الظلمون,101067,8927
11,49,يأيها الذين ءامنوا اجتنبوا كثيرا من الظن إن بعض الظن إثم ولا تجسسوا ولا يغتب بعضكم بعضا أيحب أحدكم أن يأكل لحم أخيه ميتا فكرهتموه واتقوا الله إن الله تواب رحيم,101067,12918
12,49,يأيها الناس إنا خلقنكم من ذكر وأنثى وجعلنكم شعوبا وقبائل لتعارفوا إن أكرمكم عند الله أتقىكم إن الله عليم خبير,101067,6358
13,49,قالت الأعراب ءامنا قل لم تؤمنوا ولكن قولوا أسلمنا ولما يدخل الإيمن فى قلوبكم وإن تطيعوا الله ورسوله لا يلتكم من أعملكم شئا إن الله غفور رحيم,101067,6908
14,49,إنما المؤمنون الذين ءامنوا بالله ورسوله ثم لم يرتابوا وجهدوا بأمولهم وأنفسهم فى سبيل الله أولئك هم الصدقون,101067,3827
15,49,قل أتعلمون الله بدينكم والله يعلم ما فى السموت وما فى الأرض والله بكل شىء عليم,101067,3535
16,49,يمنون عليك أن أسلموا قل لا تمنوا على إسلمكم بل الله يمن عليكم أن هدىكم للإيمن إن كنتم صدقين,101067,2890
17,49,إن الله يعلم غيب السموت والأرض والله بصير بما تعملون,101067,3867
0,50,ق والقرءان المجيد,106639,576
1,50,بل عجبوا أن جاءهم منذر منهم فقال الكفرون هذا شىء عجيب,106639,3029
2,50,أءذا متنا وكنا ترابا ذلك رجع بعيد,106639,2983
3,50,قد علمنا ما تنقص الأرض منهم وعندنا كتب حفيظ,106639,3744
4,50,بل كذبوا بالحق لما جاءهم فهم فى أمر مريج,106639,1722
5,50,أفلم ينظروا إلى السماء فوقهم كيف بنينها وزينها وما لها من فروج,106639,2482
6,50,والأرض مددنها وألقينا فيها روسى وأنبتنا فيها من كل زوج بهيج,106639,2485
7,50,تبصرة وذكرى لكل عبد منيب,106639,1882
8,50,ونزلنا من السماء ماء مبركا فأنبتنا به جنت وحب الحصيد,106639,1873
9,50,والنخل باسقت لها طلع نضيد,106639,2289
10,50,رزقا للعباد وأحيينا به بلدة ميتا كذلك الخروج,106639,2640
11,50,كذبت قبلهم قوم نوح وأصحب الرس وثمود,106639,2463
12,50,وعاد وفرعون وإخون لوط,106639,1201
13,50,وأصحب الأيكة وقوم تبع كل كذب الرسل فحق وعيد,106639,2169
14,50,أفعيينا بالخلق الأول بل هم فى لبس من خلق جديد,106639,2144
15,50,ولقد خلقنا الإنسن ونعلم ما توسوس به نفسه ونحن أقرب إليه من حبل الوريد,106639,2928
16,50,إذ يتلقى المتلقيان عن اليمين وعن الشمال قعيد,106639,2877
17,50,ما يلفظ من قول إلا لديه رقيب عتيد,106639,2164
18,50,وجاءت سكرة الموت بالحق ذلك ما كنت منه تحيد,106639,3091
19,50,ونفخ فى الصور ذلك يوم الوعيد,106639,2071
20,50,وجاءت كل نفس معها سائق وشهيد,106639,1253
21,50,لقد كنت فى غفلة من هذا فكشفنا عنك غطاءك فبصرك اليوم حديد,106639,4802
22,50,وقال قرينه هذا ما لدى عتيد,106639,1768
23,50,ألقيا فى جهنم كل كفار عنيد,106639,806
24,50,مناع للخير معتد مريب,106639,1797
25,50,الذى جعل مع الله إلها ءاخر فألقياه فى العذاب الشديد,106639,3310
26,50,قال قرينه ربنا ما أطغيته ولكن كان فى ضلل بعيد,106639,3419
27,50,قال لا تختصموا لدى وقد قدمت إليكم بالوعيد,106639,2612
28,50,ما يبدل القول لدى وما أنا بظلم للعبيد,106639,1506
29,50,يوم نقول لجهنم هل امتلأت وتقول هل من مزيد,106639,2005
30,50,وأزلفت الجنة للمتقين غير بعيد,106639,2569
31,50,هذا ما توعدون لكل أواب حفيظ,106639,2371
32,50,من خشى الرحمن بالغيب وجاء بقلب منيب,106639,2611
33,50,ادخلوها بسلم ذلك يوم الخلود,106639,2256
34,50,لهم ما يشاءون فيها ولدينا مزيد,106639,741
35,50,وكم أهلكنا قبلهم من قرن هم أشد منهم بطشا فنقبوا فى البلد هل من محيص,106639,2247
36,50,إن فى ذلك لذكرى لمن كان له قلب أو ألقى السمع وهو شهيد,106639,2867
